+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 37
Os8g0550 550.00 Bdi5g2839 2839.00 -1
Os8g0549 549.00 Bdi5g2842 2842.00 -1
Os8g0547 547.00 Bdi5g2853 2853.00 -1
Os8g0536 536.00 Bdi5g2857 2857.00 -1
Os8g0527 527.00 Bdi5g2861 2861.00 1
Os8g0526 526.00 Bdi5g2862 2862.00 1
Os8g0508 508.00 Bdi5g2864 2864.00 -1
Os8g0506 506.00 Bdi5g2881 2881.00 -1
Os8g0504 504.00 Bdi5g2886 2886.00 -1
Os8g0501 501.00 Bdi5g2894 2894.00 -1
Os8g0491 491.00 Bdi5g2906 2906.00 -1
Os8g0461 461.00 Bdi5g2953 2953.00 1
Os8g0418 418.00 Bdi5g2962 2962.00 -1
>LOCALE p-value : 0.00

the 2th path length 10
Os8g0017 17.00 Bdi5g3287 3287.00 -1
Os8g0023 23.00 Bdi5g3331 3331.00 1
Os8g0026 26.00 Bdi5g3366 3366.00 1
Os8g0028 28.00 Bdi5g3378 3378.00 1
Os8g0030 30.00 Bdi5g3406 3406.00 1
Os8g0032 32.00 Bdi5g3407 3407.00 1
Os8g0035 35.00 Bdi5g3414 3414.00 1
Os8g0037 37.00 Bdi5g3415 3415.00 1
Os8g0060 60.00 Bdi5g3431 3431.00 1
Os8g0099 99.00 Bdi5g3433 3433.00 -1
>LOCALE p-value : 0.00

the 3th path length 10
Os8g0761 761.00 Bdi5g2614 2614.00 -1
Os8g0758 758.00 Bdi5g2623 2623.00 -1
Os8g0756 756.00 Bdi5g2625 2625.00 -1
Os8g0755 755.00 Bdi5g2627 2627.00 -1
Os8g0751 751.00 Bdi5g2630 2630.00 -1
Os8g0748 748.00 Bdi5g2634 2634.00 1
Os8g0746 746.00 Bdi5g2645 2645.00 -1
Os8g0734 734.00 Bdi5g2654 2654.00 -1
Os8g0732 732.00 Bdi5g2655 2655.00 -1
Os8g0692 692.00 Bdi5g2657 2657.00 -1
>LOCALE p-value : 0.00

the 4th path length 8
Os8g0892 892.00 Bdi5g2506 2506.00 1
Os8g0900 900.00 Bdi5g2508 2508.00 1
Os8g0903 903.00 Bdi5g2509 2509.00 -1
Os8g0915 915.00 Bdi5g2510 2510.00 -1
Os8g0916 916.00 Bdi5g2511 2511.00 1
Os8g0918 918.00 Bdi5g2512 2512.00 1
Os8g0921 921.00 Bdi5g2518 2518.00 1
Os8g0922 922.00 Bdi5g2519 2519.00 1
>LOCALE p-value : 0.00

the 5th path length 8
Os8g2031 2031.00 Bdi5g1430 1430.00 -1
Os8g2030 2030.00 Bdi5g1431 1431.00 -1
Os8g2019 2019.00 Bdi5g1434 1434.00 -1
Os8g2014 2014.00 Bdi5g1439 1439.00 -1
Os8g2008 2008.00 Bdi5g1443 1443.00 -1
Os8g1985 1985.00 Bdi5g1447 1447.00 1
Os8g1964 1964.00 Bdi5g1455 1455.00 -1
Os8g1918 1918.00 Bdi5g1461 1461.00 1
>LOCALE p-value : 0.00

the 6th path length 7
Os8g2469 2469.00 Bdi5g1516 1516.00 1
Os8g2494 2494.00 Bdi5g1517 1517.00 1
Os8g2502 2502.00 Bdi5g1520 1520.00 1
Os8g2510 2510.00 Bdi5g1522 1522.00 1
Os8g2540 2540.00 Bdi5g1540 1540.00 1
Os8g2545 2545.00 Bdi5g1542 1542.00 1
Os8g2559 2559.00 Bdi5g1557 1557.00 -1
>LOCALE p-value : 0.00

the 7th path length 6
Os8g0196 196.00 Bdi5g1530 1530.00 1
Os8g0195 195.00 Bdi5g1532 1532.00 1
Os8g0193 193.00 Bdi5g1550 1550.00 -1
Os8g0192 192.00 Bdi5g1568 1568.00 1
Os8g0147 147.00 Bdi5g1594 1594.00 1
Os8g0098 98.00 Bdi5g1596 1596.00 -1
>LOCALE p-value : 0.00

the 8th path length 6
Os8g0915 915.00 Bdi5g2509 2509.00 1
Os8g0903 903.00 Bdi5g2510 2510.00 1
Os8g0900 900.00 Bdi5g2511 2511.00 1
Os8g0882 882.00 Bdi5g2534 2534.00 1
Os8g0859 859.00 Bdi5g2538 2538.00 -1
Os8g0814 814.00 Bdi5g2540 2540.00 -1
>LOCALE p-value : 0.00

the 9th path length 5
>LOCALE p-value : 0.00
overlap with block 6+1th

the 10th path length 5
Os8g2670 2670.00 Bdi5g0767 767.00 1
Os8g2703 2703.00 Bdi5g0802 802.00 1
Os8g2719 2719.00 Bdi5g0841 841.00 1
Os8g2726 2726.00 Bdi5g0862 862.00 1
Os8g2762 2762.00 Bdi5g0873 873.00 1
>LOCALE p-value : 0.00

the 11th path length 5
Os8g2866 2866.00 Bdi5g2219 2219.00 1
Os8g2832 2832.00 Bdi5g2258 2258.00 -1
Os8g2831 2831.00 Bdi5g2265 2265.00 -1
Os8g2824 2824.00 Bdi5g2276 2276.00 -1
Os8g2787 2787.00 Bdi5g2284 2284.00 1
>LOCALE p-value : 0.00

+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 14
Os8g1009 1009.00 Bdi1g5135 5135.00 -1
Os8g1006 1006.00 Bdi1g5136 5136.00 -1
Os8g1003 1003.00 Bdi1g5148 5148.00 -1
Os8g1002 1002.00 Bdi1g5149 5149.00 -1
Os8g1000 1000.00 Bdi1g5151 5151.00 -1
Os8g0999 999.00 Bdi1g5154 5154.00 -1
Os8g0998 998.00 Bdi1g5156 5156.00 -1
Os8g0996 996.00 Bdi1g5157 5157.00 -1
Os8g0995 995.00 Bdi1g5158 5158.00 -1
Os8g0994 994.00 Bdi1g5159 5159.00 -1
Os8g0992 992.00 Bdi1g5164 5164.00 -1
Os8g0991 991.00 Bdi1g5166 5166.00 -1
Os8g0990 990.00 Bdi1g5167 5167.00 -1
Os8g0940 940.00 Bdi1g5172 5172.00 1
>LOCALE p-value : 0.00

the 2th path length 13
Os8g2009 2009.00 Bdi1g5538 5538.00 -1
Os8g2006 2006.00 Bdi1g5543 5543.00 -1
Os8g1997 1997.00 Bdi1g5553 5553.00 -1
Os8g1996 1996.00 Bdi1g5555 5555.00 -1
Os8g1991 1991.00 Bdi1g5557 5557.00 -1
Os8g1988 1988.00 Bdi1g5568 5568.00 -1
Os8g1971 1971.00 Bdi1g5609 5609.00 -1
Os8g1969 1969.00 Bdi1g5610 5610.00 -1
Os8g1948 1948.00 Bdi1g5644 5644.00 1
Os8g1941 1941.00 Bdi1g5660 5660.00 -1
Os8g1908 1908.00 Bdi1g5710 5710.00 -1
Os8g1865 1865.00 Bdi1g5751 5751.00 1
Os8g1815 1815.00 Bdi1g5752 5752.00 1
>LOCALE p-value : 0.00

the 3th path length 9
Os8g2381 2381.00 Bdi1g5756 5756.00 1
Os8g2371 2371.00 Bdi1g5770 5770.00 -1
Os8g2355 2355.00 Bdi1g5786 5786.00 1
Os8g2313 2313.00 Bdi1g5804 5804.00 -1
Os8g2299 2299.00 Bdi1g5822 5822.00 1
Os8g2283 2283.00 Bdi1g5837 5837.00 -1
Os8g2265 2265.00 Bdi1g5848 5848.00 -1
Os8g2262 2262.00 Bdi1g5853 5853.00 -1
Os8g2215 2215.00 Bdi1g5864 5864.00 1
>LOCALE p-value : 0.00

the 4th path length 8
Os8g2460 2460.00 Bdi1g5404 5404.00 -1
Os8g2453 2453.00 Bdi1g5405 5405.00 -1
Os8g2422 2422.00 Bdi1g5439 5439.00 -1
Os8g2412 2412.00 Bdi1g5457 5457.00 1
Os8g2400 2400.00 Bdi1g5484 5484.00 -1
Os8g2392 2392.00 Bdi1g5487 5487.00 1
Os8g2389 2389.00 Bdi1g5493 5493.00 -1
Os8g2340 2340.00 Bdi1g5497 5497.00 1
>LOCALE p-value : 0.00

the 5th path length 7
Os8g2286 2286.00 Bdi1g7825 7825.00 1
Os8g2314 2314.00 Bdi1g7841 7841.00 1
Os8g2319 2319.00 Bdi1g7846 7846.00 1
Os8g2331 2331.00 Bdi1g7850 7850.00 1
Os8g2363 2363.00 Bdi1g7862 7862.00 -1
Os8g2366 2366.00 Bdi1g7869 7869.00 1
Os8g2379 2379.00 Bdi1g7879 7879.00 1
>LOCALE p-value : 0.00

the 6th path length 7
Os8g0990 990.00 Bdi1g0731 731.00 1
Os8g0991 991.00 Bdi1g0733 733.00 1
Os8g1004 1004.00 Bdi1g0738 738.00 1
Os8g1005 1005.00 Bdi1g0743 743.00 1
Os8g1006 1006.00 Bdi1g0744 744.00 1
Os8g1008 1008.00 Bdi1g0745 745.00 1
Os8g1009 1009.00 Bdi1g0756 756.00 1
>LOCALE p-value : 0.00

the 7th path length 7
Os8g0860 860.00 Bdi1g4382 4382.00 1
Os8g0864 864.00 Bdi1g4385 4385.00 1
Os8g0894 894.00 Bdi1g4388 4388.00 -1
Os8g0900 900.00 Bdi1g4411 4411.00 1
Os8g0903 903.00 Bdi1g4412 4412.00 -1
Os8g0915 915.00 Bdi1g4413 4413.00 1
Os8g0916 916.00 Bdi1g4414 4414.00 -1
>LOCALE p-value : 0.00

the 8th path length 6
Os8g2630 2630.00 Bdi1g4631 4631.00 -1
Os8g2587 2587.00 Bdi1g4670 4670.00 -1
Os8g2552 2552.00 Bdi1g4693 4693.00 -1
Os8g2511 2511.00 Bdi1g4709 4709.00 -1
Os8g2506 2506.00 Bdi1g4712 4712.00 -1
Os8g2457 2457.00 Bdi1g4713 4713.00 -1
>LOCALE p-value : 0.00

the 9th path length 6
Os8g2077 2077.00 Bdi1g2134 2134.00 1
Os8g2076 2076.00 Bdi1g2178 2178.00 -1
Os8g2039 2039.00 Bdi1g2215 2215.00 -1
Os8g2031 2031.00 Bdi1g2219 2219.00 1
Os8g1985 1985.00 Bdi1g2246 2246.00 -1
Os8g1939 1939.00 Bdi1g2249 2249.00 1
>LOCALE p-value : 0.00

the 10th path length 6
Os8g1329 1329.00 Bdi1g3933 3933.00 1
Os8g1296 1296.00 Bdi1g3946 3946.00 -1
Os8g1281 1281.00 Bdi1g3949 3949.00 -1
Os8g1238 1238.00 Bdi1g3974 3974.00 -1
Os8g1195 1195.00 Bdi1g3979 3979.00 -1
Os8g1147 1147.00 Bdi1g4000 4000.00 -1
>LOCALE p-value : 0.00

the 11th path length 6
>LOCALE p-value : 0.00
overlap with block 6+1th

the 12th path length 5
Os8g2266 2266.00 Bdi1g8873 8873.00 -1
Os8g2251 2251.00 Bdi1g8887 8887.00 1
Os8g2245 2245.00 Bdi1g8893 8893.00 1
Os8g2237 2237.00 Bdi1g8941 8941.00 -1
Os8g2191 2191.00 Bdi1g8949 8949.00 1
>LOCALE p-value : 0.00

the 13th path length 5
Os8g2045 2045.00 Bdi1g3206 3206.00 -1
Os8g2030 2030.00 Bdi1g3208 3208.00 1
Os8g1989 1989.00 Bdi1g3256 3256.00 -1
Os8g1986 1986.00 Bdi1g3267 3267.00 -1
Os8g1939 1939.00 Bdi1g3268 3268.00 -1
>LOCALE p-value : 0.00

the 14th path length 5
Os8g2008 2008.00 Bdi1g1466 1466.00 -1
Os8g1985 1985.00 Bdi1g1483 1483.00 1
Os8g1969 1969.00 Bdi1g1490 1490.00 1
Os8g1939 1939.00 Bdi1g1540 1540.00 -1
Os8g1889 1889.00 Bdi1g1541 1541.00 -1
>LOCALE p-value : 0.00

the 15th path length 5
Os8g1870 1870.00 Bdi1g7891 7891.00 -1
Os8g1863 1863.00 Bdi1g7892 7892.00 -1
Os8g1833 1833.00 Bdi1g7896 7896.00 -1
Os8g1832 1832.00 Bdi1g7935 7935.00 -1
Os8g1782 1782.00 Bdi1g7937 7937.00 1
>LOCALE p-value : 0.00

the 16th path length 5
Os8g1272 1272.00 Bdi1g9472 9472.00 1
Os8g1269 1269.00 Bdi1g9474 9474.00 -1
Os8g1263 1263.00 Bdi1g9493 9493.00 -1
Os8g1216 1216.00 Bdi1g9512 9512.00 1
Os8g1172 1172.00 Bdi1g9513 9513.00 -1
>LOCALE p-value : 0.00

the 17th path length 5
Os8g1006 1006.00 Bdi1g0744 744.00 1
Os8g1003 1003.00 Bdi1g0750 750.00 1
Os8g1001 1001.00 Bdi1g0757 757.00 1
Os8g0995 995.00 Bdi1g0764 764.00 1
Os8g0947 947.00 Bdi1g0765 765.00 1
>LOCALE p-value : 0.00

the 18th path length 5
Os8g0315 315.00 Bdi1g1553 1553.00 -1
Os8g0269 269.00 Bdi1g1602 1602.00 1
Os8g0268 268.00 Bdi1g1604 1604.00 -1
Os8g0266 266.00 Bdi1g1605 1605.00 -1
Os8g0217 217.00 Bdi1g1608 1608.00 -1
>LOCALE p-value : 0.00

the 19th path length 5
Os8g0247 247.00 Bdi1g2387 2387.00 -1
Os8g0242 242.00 Bdi1g2388 2388.00 -1
Os8g0238 238.00 Bdi1g2395 2395.00 -1
Os8g0237 237.00 Bdi1g2408 2408.00 1
Os8g0188 188.00 Bdi1g2413 2413.00 1
>LOCALE p-value : 0.00

the 20th path length 5
Os8g0173 173.00 Bdi1g9776 9776.00 -1
Os8g0136 136.00 Bdi1g9803 9803.00 -1
Os8g0116 116.00 Bdi1g9845 9845.00 1
Os8g0099 99.00 Bdi1g9889 9889.00 1
Os8g0049 49.00 Bdi1g9890 9890.00 -1
>LOCALE p-value : 0.00

the 21th path length 5
>LOCALE p-value : 0.05
overlap with block 17+1th

the 22th path length 5
Os8g2327 2327.00 Bdi1g9279 9279.00 -1
Os8g2341 2341.00 Bdi1g9289 9289.00 1
Os8g2345 2345.00 Bdi1g9293 9293.00 1
Os8g2361 2361.00 Bdi1g9298 9298.00 1
Os8g2363 2363.00 Bdi1g9299 9299.00 1
>LOCALE p-value : 0.00

the 23th path length 5
Os8g2096 2096.00 Bdi1g4033 4033.00 1
Os8g2115 2115.00 Bdi1g4042 4042.00 1
Os8g2117 2117.00 Bdi1g4047 4047.00 -1
Os8g2123 2123.00 Bdi1g4054 4054.00 1
Os8g2126 2126.00 Bdi1g4055 4055.00 -1
>LOCALE p-value : 0.00

the 24th path length 4
Os8g2876 2876.00 Bdi1g6639 6639.00 -1
Os8g2909 2909.00 Bdi1g6672 6672.00 1
Os8g2959 2959.00 Bdi1g6718 6718.00 1
Os8g2972 2972.00 Bdi1g6753 6753.00 -1
>LOCALE p-value : 0.01

the 25th path length 4
Os8g2846 2846.00 Bdi1g9423 9423.00 -1
Os8g2893 2893.00 Bdi1g9471 9471.00 1
Os8g2920 2920.00 Bdi1g9493 9493.00 -1
Os8g2927 2927.00 Bdi1g9504 9504.00 1
>LOCALE p-value : 0.00

the 26th path length 4
Os8g2410 2410.00 Bdi1g6127 6127.00 1
Os8g2445 2445.00 Bdi1g6137 6137.00 1
Os8g2460 2460.00 Bdi1g6142 6142.00 -1
Os8g2462 2462.00 Bdi1g6186 6186.00 1
>LOCALE p-value : 0.00

the 27th path length 4
Os8g1916 1916.00 Bdi1g5465 5465.00 -1
Os8g1964 1964.00 Bdi1g5508 5508.00 -1
Os8g1991 1991.00 Bdi1g5557 5557.00 -1
Os8g2000 2000.00 Bdi1g5579 5579.00 1
>LOCALE p-value : 0.01

the 28th path length 4
Os8g0688 688.00 Bdi1g2338 2338.00 1
Os8g0700 700.00 Bdi1g2339 2339.00 1
Os8g0701 701.00 Bdi1g2341 2341.00 1
Os8g0751 751.00 Bdi1g2376 2376.00 -1
>LOCALE p-value : 0.01

the 29th path length 4
Os8g0607 607.00 Bdi1g3338 3338.00 1
Os8g0630 630.00 Bdi1g3367 3367.00 1
Os8g0641 641.00 Bdi1g3391 3391.00 1
Os8g0660 660.00 Bdi1g3440 3440.00 -1
>LOCALE p-value : 0.01

the 30th path length 4
Os8g0380 380.00 Bdi1g6702 6702.00 1
Os8g0404 404.00 Bdi1g6735 6735.00 1
Os8g0420 420.00 Bdi1g6763 6763.00 1
Os8g0437 437.00 Bdi1g6804 6804.00 1
>LOCALE p-value : 0.01

the 31th path length 4
Os8g0363 363.00 Bdi1g5003 5003.00 -1
Os8g0405 405.00 Bdi1g5016 5016.00 -1
Os8g0406 406.00 Bdi1g5017 5017.00 -1
Os8g0407 407.00 Bdi1g5018 5018.00 -1
>LOCALE p-value : 0.00

the 32th path length 4
Os8g0290 290.00 Bdi1g9593 9593.00 1
Os8g0313 313.00 Bdi1g9607 9607.00 1
Os8g0345 345.00 Bdi1g9652 9652.00 -1
Os8g0348 348.00 Bdi1g9691 9691.00 -1
>LOCALE p-value : 0.02

the 33th path length 4
Os8g0054 54.00 Bdi1g6684 6684.00 -1
Os8g0085 85.00 Bdi1g6718 6718.00 1
Os8g0086 86.00 Bdi1g6720 6720.00 -1
Os8g0093 93.00 Bdi1g6756 6756.00 1
>LOCALE p-value : 0.01

+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 225
Os8g1568 1568.00 Bdi4g3678 3678.00 1
Os8g1578 1578.00 Bdi4g3696 3696.00 1
Os8g1592 1592.00 Bdi4g3699 3699.00 1
Os8g1627 1627.00 Bdi4g3708 3708.00 1
Os8g1644 1644.00 Bdi4g3715 3715.00 1
Os8g1649 1649.00 Bdi4g3718 3718.00 1
Os8g1659 1659.00 Bdi4g3719 3719.00 1
Os8g1660 1660.00 Bdi4g3720 3720.00 1
Os8g1675 1675.00 Bdi4g3722 3722.00 1
Os8g1680 1680.00 Bdi4g3725 3725.00 1
Os8g1693 1693.00 Bdi4g3733 3733.00 1
Os8g1701 1701.00 Bdi4g3734 3734.00 1
Os8g1716 1716.00 Bdi4g3747 3747.00 1
Os8g1729 1729.00 Bdi4g3754 3754.00 1
Os8g1732 1732.00 Bdi4g3757 3757.00 1
Os8g1741 1741.00 Bdi4g3758 3758.00 1
Os8g1749 1749.00 Bdi4g3778 3778.00 1
Os8g1765 1765.00 Bdi4g3782 3782.00 1
Os8g1766 1766.00 Bdi4g3788 3788.00 1
Os8g1805 1805.00 Bdi4g3809 3809.00 1
Os8g1809 1809.00 Bdi4g3812 3812.00 1
Os8g1810 1810.00 Bdi4g3815 3815.00 1
Os8g1812 1812.00 Bdi4g3837 3837.00 1
Os8g1818 1818.00 Bdi4g3841 3841.00 1
Os8g1820 1820.00 Bdi4g3844 3844.00 1
Os8g1824 1824.00 Bdi4g3849 3849.00 1
Os8g1828 1828.00 Bdi4g3853 3853.00 1
Os8g1833 1833.00 Bdi4g3859 3859.00 1
Os8g1860 1860.00 Bdi4g3868 3868.00 -1
Os8g1865 1865.00 Bdi4g3876 3876.00 1
Os8g1870 1870.00 Bdi4g3878 3878.00 1
Os8g1872 1872.00 Bdi4g3885 3885.00 1
Os8g1873 1873.00 Bdi4g3888 3888.00 1
Os8g1875 1875.00 Bdi4g3889 3889.00 1
Os8g1898 1898.00 Bdi4g3923 3923.00 1
Os8g1907 1907.00 Bdi4g3929 3929.00 1
Os8g1909 1909.00 Bdi4g3931 3931.00 1
Os8g1912 1912.00 Bdi4g3933 3933.00 1
Os8g1915 1915.00 Bdi4g3936 3936.00 1
Os8g1939 1939.00 Bdi4g3938 3938.00 1
Os8g1941 1941.00 Bdi4g3939 3939.00 1
Os8g1943 1943.00 Bdi4g3940 3940.00 1
Os8g1947 1947.00 Bdi4g3943 3943.00 1
Os8g1948 1948.00 Bdi4g3949 3949.00 1
Os8g1949 1949.00 Bdi4g3951 3951.00 1
Os8g1968 1968.00 Bdi4g3954 3954.00 1
Os8g1971 1971.00 Bdi4g3961 3961.00 1
Os8g1973 1973.00 Bdi4g3963 3963.00 1
Os8g1974 1974.00 Bdi4g3966 3966.00 1
Os8g1982 1982.00 Bdi4g3968 3968.00 1
Os8g1985 1985.00 Bdi4g3979 3979.00 1
Os8g1991 1991.00 Bdi4g3983 3983.00 1
Os8g1993 1993.00 Bdi4g3987 3987.00 1
Os8g1995 1995.00 Bdi4g3989 3989.00 1
Os8g1997 1997.00 Bdi4g3990 3990.00 1
Os8g2003 2003.00 Bdi4g3992 3992.00 1
Os8g2006 2006.00 Bdi4g3993 3993.00 1
Os8g2015 2015.00 Bdi4g3999 3999.00 1
Os8g2022 2022.00 Bdi4g4007 4007.00 1
Os8g2025 2025.00 Bdi4g4008 4008.00 1
Os8g2028 2028.00 Bdi4g4010 4010.00 1
Os8g2045 2045.00 Bdi4g4019 4019.00 -1
Os8g2049 2049.00 Bdi4g4032 4032.00 1
Os8g2052 2052.00 Bdi4g4034 4034.00 1
Os8g2053 2053.00 Bdi4g4035 4035.00 1
Os8g2055 2055.00 Bdi4g4044 4044.00 1
Os8g2058 2058.00 Bdi4g4047 4047.00 1
Os8g2062 2062.00 Bdi4g4049 4049.00 -1
Os8g2067 2067.00 Bdi4g4056 4056.00 1
Os8g2069 2069.00 Bdi4g4057 4057.00 1
Os8g2072 2072.00 Bdi4g4059 4059.00 1
Os8g2086 2086.00 Bdi4g4091 4091.00 1
Os8g2089 2089.00 Bdi4g4099 4099.00 1
Os8g2096 2096.00 Bdi4g4109 4109.00 1
Os8g2135 2135.00 Bdi4g4145 4145.00 1
Os8g2145 2145.00 Bdi4g4151 4151.00 1
Os8g2150 2150.00 Bdi4g4154 4154.00 -1
Os8g2154 2154.00 Bdi4g4160 4160.00 1
Os8g2161 2161.00 Bdi4g4164 4164.00 1
Os8g2163 2163.00 Bdi4g4168 4168.00 1
Os8g2181 2181.00 Bdi4g4190 4190.00 1
Os8g2183 2183.00 Bdi4g4197 4197.00 1
Os8g2185 2185.00 Bdi4g4202 4202.00 1
Os8g2191 2191.00 Bdi4g4209 4209.00 1
Os8g2192 2192.00 Bdi4g4212 4212.00 1
Os8g2211 2211.00 Bdi4g4216 4216.00 1
Os8g2224 2224.00 Bdi4g4223 4223.00 1
Os8g2225 2225.00 Bdi4g4225 4225.00 1
Os8g2226 2226.00 Bdi4g4226 4226.00 1
Os8g2232 2232.00 Bdi4g4227 4227.00 1
Os8g2237 2237.00 Bdi4g4238 4238.00 1
Os8g2244 2244.00 Bdi4g4241 4241.00 -1
Os8g2247 2247.00 Bdi4g4242 4242.00 1
Os8g2250 2250.00 Bdi4g4243 4243.00 -1
Os8g2251 2251.00 Bdi4g4246 4246.00 1
Os8g2254 2254.00 Bdi4g4252 4252.00 1
Os8g2255 2255.00 Bdi4g4257 4257.00 1
Os8g2261 2261.00 Bdi4g4260 4260.00 -1
Os8g2262 2262.00 Bdi4g4261 4261.00 1
Os8g2264 2264.00 Bdi4g4264 4264.00 1
Os8g2265 2265.00 Bdi4g4265 4265.00 1
Os8g2266 2266.00 Bdi4g4276 4276.00 -1
Os8g2276 2276.00 Bdi4g4280 4280.00 1
Os8g2279 2279.00 Bdi4g4281 4281.00 -1
Os8g2283 2283.00 Bdi4g4286 4286.00 1
Os8g2286 2286.00 Bdi4g4288 4288.00 1
Os8g2293 2293.00 Bdi4g4292 4292.00 1
Os8g2297 2297.00 Bdi4g4306 4306.00 1
Os8g2298 2298.00 Bdi4g4308 4308.00 1
Os8g2299 2299.00 Bdi4g4310 4310.00 1
Os8g2301 2301.00 Bdi4g4313 4313.00 -1
Os8g2302 2302.00 Bdi4g4314 4314.00 -1
Os8g2303 2303.00 Bdi4g4315 4315.00 -1
Os8g2304 2304.00 Bdi4g4316 4316.00 1
Os8g2308 2308.00 Bdi4g4327 4327.00 1
Os8g2312 2312.00 Bdi4g4328 4328.00 1
Os8g2319 2319.00 Bdi4g4329 4329.00 1
Os8g2321 2321.00 Bdi4g4330 4330.00 1
Os8g2326 2326.00 Bdi4g4333 4333.00 1
Os8g2327 2327.00 Bdi4g4334 4334.00 1
Os8g2329 2329.00 Bdi4g4335 4335.00 1
Os8g2330 2330.00 Bdi4g4337 4337.00 1
Os8g2331 2331.00 Bdi4g4340 4340.00 1
Os8g2332 2332.00 Bdi4g4342 4342.00 1
Os8g2354 2354.00 Bdi4g4354 4354.00 -1
Os8g2355 2355.00 Bdi4g4355 4355.00 -1
Os8g2365 2365.00 Bdi4g4379 4379.00 -1
Os8g2375 2375.00 Bdi4g4382 4382.00 -1
Os8g2382 2382.00 Bdi4g4384 4384.00 1
Os8g2385 2385.00 Bdi4g4387 4387.00 1
Os8g2389 2389.00 Bdi4g4389 4389.00 1
Os8g2400 2400.00 Bdi4g4393 4393.00 1
Os8g2401 2401.00 Bdi4g4395 4395.00 1
Os8g2402 2402.00 Bdi4g4399 4399.00 1
Os8g2404 2404.00 Bdi4g4401 4401.00 1
Os8g2407 2407.00 Bdi4g4405 4405.00 1
Os8g2411 2411.00 Bdi4g4407 4407.00 1
Os8g2412 2412.00 Bdi4g4413 4413.00 1
Os8g2424 2424.00 Bdi4g4415 4415.00 1
Os8g2429 2429.00 Bdi4g4420 4420.00 1
Os8g2433 2433.00 Bdi4g4422 4422.00 1
Os8g2447 2447.00 Bdi4g4436 4436.00 1
Os8g2448 2448.00 Bdi4g4437 4437.00 1
Os8g2451 2451.00 Bdi4g4442 4442.00 1
Os8g2461 2461.00 Bdi4g4447 4447.00 1
Os8g2463 2463.00 Bdi4g4448 4448.00 1
Os8g2467 2467.00 Bdi4g4449 4449.00 1
Os8g2469 2469.00 Bdi4g4451 4451.00 1
Os8g2494 2494.00 Bdi4g4466 4466.00 1
Os8g2504 2504.00 Bdi4g4474 4474.00 1
Os8g2506 2506.00 Bdi4g4475 4475.00 1
Os8g2512 2512.00 Bdi4g4481 4481.00 1
Os8g2515 2515.00 Bdi4g4485 4485.00 -1
Os8g2527 2527.00 Bdi4g4488 4488.00 1
Os8g2533 2533.00 Bdi4g4493 4493.00 1
Os8g2536 2536.00 Bdi4g4497 4497.00 -1
Os8g2542 2542.00 Bdi4g4501 4501.00 1
Os8g2545 2545.00 Bdi4g4504 4504.00 1
Os8g2548 2548.00 Bdi4g4506 4506.00 1
Os8g2549 2549.00 Bdi4g4508 4508.00 1
Os8g2550 2550.00 Bdi4g4509 4509.00 1
Os8g2560 2560.00 Bdi4g4511 4511.00 1
Os8g2565 2565.00 Bdi4g4512 4512.00 1
Os8g2568 2568.00 Bdi4g4523 4523.00 1
Os8g2575 2575.00 Bdi4g4524 4524.00 1
Os8g2585 2585.00 Bdi4g4535 4535.00 1
Os8g2587 2587.00 Bdi4g4536 4536.00 1
Os8g2618 2618.00 Bdi4g4550 4550.00 -1
Os8g2651 2651.00 Bdi4g4572 4572.00 1
Os8g2652 2652.00 Bdi4g4574 4574.00 1
Os8g2653 2653.00 Bdi4g4577 4577.00 -1
Os8g2654 2654.00 Bdi4g4578 4578.00 1
Os8g2656 2656.00 Bdi4g4579 4579.00 -1
Os8g2662 2662.00 Bdi4g4581 4581.00 -1
Os8g2664 2664.00 Bdi4g4583 4583.00 1
Os8g2667 2667.00 Bdi4g4588 4588.00 -1
Os8g2676 2676.00 Bdi4g4594 4594.00 1
Os8g2693 2693.00 Bdi4g4596 4596.00 1
Os8g2701 2701.00 Bdi4g4598 4598.00 -1
Os8g2709 2709.00 Bdi4g4608 4608.00 1
Os8g2713 2713.00 Bdi4g4613 4613.00 1
Os8g2714 2714.00 Bdi4g4614 4614.00 1
Os8g2718 2718.00 Bdi4g4617 4617.00 1
Os8g2723 2723.00 Bdi4g4621 4621.00 1
Os8g2743 2743.00 Bdi4g4626 4626.00 1
Os8g2745 2745.00 Bdi4g4627 4627.00 1
Os8g2748 2748.00 Bdi4g4628 4628.00 1
Os8g2749 2749.00 Bdi4g4629 4629.00 1
Os8g2750 2750.00 Bdi4g4632 4632.00 1
Os8g2755 2755.00 Bdi4g4637 4637.00 1
Os8g2760 2760.00 Bdi4g4640 4640.00 1
Os8g2770 2770.00 Bdi4g4644 4644.00 1
Os8g2774 2774.00 Bdi4g4656 4656.00 1
Os8g2777 2777.00 Bdi4g4659 4659.00 1
Os8g2779 2779.00 Bdi4g4670 4670.00 1
Os8g2790 2790.00 Bdi4g4699 4699.00 1
Os8g2807 2807.00 Bdi4g4718 4718.00 -1
Os8g2815 2815.00 Bdi4g4734 4734.00 1
